بازرگانی	8	UserPOS
کارولینا	2	UserPOS
نقل	40	UserPOS
هیستریک	2	UserPOS
روانی	38	UserPOS
نیافتاده	12	UserPOS
اتهام	14	UserPOS
جادوگری	15	UserPOS
دارش	2	UserPOS
قرن	34	UserPOS
بیستم	1	UserPOS
بوستون	16	UserPOS
بحبوحه	3	UserPOS
بیماریها	2	UserPOS
عفونی	3	UserPOS
کشیشی	5	UserPOS
کودک	17	UserPOS
کالبدشکافی	1	UserPOS
عفونت	21	UserPOS
مردمانی	1	UserPOS
تاریخ	104	UserPOS
داند	7	UserPOS
بردند	8	UserPOS
نامیده	13	UserPOS
بلاسبومیر	1	UserPOS
ابسنز	1	UserPOS
فوداس	1	UserPOS
خطرهای	3	UserPOS
مصائب	3	UserPOS
مردمی	30	UserPOS
ایمانشان	1	UserPOS
گلدانهای	1	UserPOS
ازدست	5	UserPOS
زندگیشان	1	UserPOS
خودشان	13	UserPOS
هرروز	9	UserPOS
راهنمایی	32	UserPOS
ماورای	8	UserPOS
بوکنی	1	UserPOS
اعتقاددارم	1	UserPOS
گردونی	3	UserPOS
فهمیدن	17	UserPOS
مابل	1	UserPOS
آفتاده	1	UserPOS
بریجی	2	UserPOS
فراسیس	1	UserPOS
مفید	20	UserPOS
بذارم	48	UserPOS
همسانی	1	UserPOS
بوسیدن	5	UserPOS
مسواک	28	UserPOS
عاشقون	1	UserPOS
بقل	3	UserPOS
کردنهان	1	UserPOS
مادرتون	8	UserPOS
دوتابچه	1	UserPOS
میخواهی	51	UserPOS
جیمجیم	1	UserPOS
درکوتاه	1	UserPOS
ترتیب	71	UserPOS
رسیدم	40	UserPOS
برسی	18	UserPOS
جیممشکلی	1	UserPOS
رومصاحبه	1	UserPOS
درمقابل	1	UserPOS
خواستماما	1	UserPOS
میبینمت	80	UserPOS
پشتت	13	UserPOS
چیمن	1	UserPOS
خوبهجیم	1	UserPOS
تلفنم	2	UserPOS
جیمحیم	1	UserPOS
اومدند	20	UserPOS
رید	28	UserPOS
اختلالات	4	UserPOS
الکتریکی	20	UserPOS
برقی	24	UserPOS
متحده	29	UserPOS
نکردنیه	18	UserPOS
بدونند	7	UserPOS
انتخابی	25	UserPOS
آسمونی	4	UserPOS
	757	UserPOS
تأخیر	6	UserPOS
دواج	1	UserPOS
اسرار	24	UserPOS
آمیزی	6	UserPOS
مهمی	51	UserPOS
برابری	4	UserPOS
اتمی	9	UserPOS
ریچاردز	15	UserPOS
ازمون	19	UserPOS
اصلی	106	UserPOS
جانی	61	UserPOS
بارون	28	UserPOS
بباره	3	UserPOS
برف	19	UserPOS
گونه	14	UserPOS
دمای	19	UserPOS
باریدن	3	UserPOS
هرم	4	UserPOS
ژاپن	27	UserPOS
یخ	82	UserPOS
فعالیت	28	UserPOS
آبه	15	UserPOS
مشابهی	4	UserPOS
ثبت	38	UserPOS
دانشمندان	13	UserPOS
رویداد	5	UserPOS
جوی	2	UserPOS
عاجز	4	UserPOS
ماندن	5	UserPOS
توجیه	12	UserPOS
گویند	14	UserPOS
خرابش	12	UserPOS
ماله	48	UserPOS
زره	8	UserPOS
لیستم	3	UserPOS
عبارت	24	UserPOS
دشمنی	14	UserPOS
اقتصادی	7	UserPOS
سرگرمی	31	UserPOS
اسباب	46	UserPOS
تصوری	7	UserPOS
پرتوی	3	UserPOS
آسمانی	10	UserPOS
نذاشتم	4	UserPOS
جهانی	40	UserPOS
ازدواجی	3	UserPOS
رقاص	29	UserPOS
برهنه	8	UserPOS
دوستام	36	UserPOS
مهربون	41	UserPOS
کش	44	UserPOS
بکستر	3	UserPOS
استروم	4	UserPOS
روبرتا	1	UserPOS
امروزه	8	UserPOS
باهوشی	23	UserPOS
بسیاری	22	UserPOS
برقصی	16	UserPOS
بخواهی	19	UserPOS
رقصید	5	UserPOS
کیف	78	UserPOS
همینطوری	27	UserPOS
صرف	32	UserPOS
هیگ	3	UserPOS
خلوت	16	UserPOS
برداری	38	UserPOS
موشک	13	UserPOS
اظهار	12	UserPOS
تکنولوژی	11	UserPOS
شدنی	5	UserPOS
بزرگان	3	UserPOS
شخصا	15	UserPOS
حساس	16	UserPOS
دانشمند	8	UserPOS
رسما	17	UserPOS
جلوه	15	UserPOS
ماهواره	26	UserPOS
شهابه	1	UserPOS
داخلی	26	UserPOS
قطرش	1	UserPOS
متره	2	UserPOS
بفهمیم	40	UserPOS
حسگر	6	UserPOS
متصل	6	UserPOS
سازی	70	UserPOS
جف	3	UserPOS
واگنر	1	UserPOS
سازمان	79	UserPOS
فیزیکی	15	UserPOS
براون	4	UserPOS
قطعا	55	UserPOS
پروژه	55	UserPOS
علمی	27	UserPOS
بسازند	5	UserPOS
سرگرم	19	UserPOS
مقایسه	20	UserPOS
مجرد	8	UserPOS
قرصه	1	UserPOS
نامرئی	20	UserPOS
شناسید	16	UserPOS
جشنی	4	UserPOS
کشن	11	UserPOS
مراعات	3	UserPOS
میذاریم	3	UserPOS
مشعل	15	UserPOS
استن	19	UserPOS
لی	225	UserPOS
آلیشا	4	UserPOS
منع	3	UserPOS
خراش	11	UserPOS
آرایش	27	UserPOS
آنلاین	11	UserPOS
کیهانی	2	UserPOS
اتصال	11	UserPOS
کامپیوترم	2	UserPOS
برقرار	38	UserPOS
ریشت	2	UserPOS
بتراش	2	UserPOS
رسمی	25	UserPOS
کمرنگ	3	UserPOS
آو	3	UserPOS
شانسم	10	UserPOS
نفرت	33	UserPOS
نشونت	35	UserPOS
احساساتیه	2	UserPOS
حسودیت	1	UserPOS
حسودیم	6	UserPOS
خشگلی	6	UserPOS
نمیای	20	UserPOS
سربلنده	1	UserPOS
مبارک	75	UserPOS
زوج	38	UserPOS
سوزان	19	UserPOS
وصلت	4	UserPOS
رمانتیکه	4	UserPOS
موتور	40	UserPOS
قاصد	5	UserPOS
منتظرته	5	UserPOS
نقره	29	UserPOS
درخشان	20	UserPOS
استثنائیه	1	UserPOS
منتشر	21	UserPOS
ماده	50	UserPOS
تأثیر	15	UserPOS
شناسایی	66	UserPOS
یابی	3	UserPOS
طرفیم	7	UserPOS
یابیش	1	UserPOS
دلیلش	29	UserPOS
صحبتم	2	UserPOS
حذف	14	UserPOS
غذر	3	UserPOS
سوم	64	UserPOS
طبیعیش	1	UserPOS
نخواهیم	21	UserPOS
معاینه	5	UserPOS
ت	14	UserPOS
بچرخ	24	UserPOS
تغییرات	15	UserPOS
مولکولی	3	UserPOS
آزمایشات	17	UserPOS
بغلش	5	UserPOS
مشکلاتش	1	UserPOS
آگاه	19	UserPOS
فاجعه	20	UserPOS
ننگین	2	UserPOS
نوعی	46	UserPOS
ساختمون	79	UserPOS
تحقیقاتم	6	UserPOS
گیم	21	UserPOS
نیروش	2	UserPOS
نگرانه	7	UserPOS
استعداد	21	UserPOS
رسیدنه	2	UserPOS
پاشیده	4	UserPOS
مورمون	1	UserPOS
آوازخوانی	1	UserPOS
دونفره	4	UserPOS
دینامیک	1	UserPOS
درخشش	10	UserPOS
نجومی	2	UserPOS
آلتیر	1	UserPOS
ریجل	1	UserPOS
وگا	1	UserPOS
سیارات	2	UserPOS
حیات	21	UserPOS
نازا	1	UserPOS
حفره	14	UserPOS
گرولندیا	1	UserPOS
جغرافیایی	4	UserPOS
بگیریمش	11	UserPOS
گناه	110	UserPOS
ویکتور	46	UserPOS
ترسید	15	UserPOS
گردنت	11	UserPOS
بکشنم	1	UserPOS
فرمان	40	UserPOS
دسترسی	37	UserPOS
پیشمون	7	UserPOS
مفصل	5	UserPOS
سرچشمه	11	UserPOS
انرژیش	1	UserPOS
پولش	17	UserPOS
بودنه	8	UserPOS
مطمئنه	10	UserPOS
آغوش	16	UserPOS
مطابقت	7	UserPOS
نده	70	UserPOS
سرگردونیت	1	UserPOS
تور	25	UserPOS
طراحی	48	UserPOS
آزمایشگاه	38	UserPOS
منتظرم	42	UserPOS
کیلومتری	6	UserPOS
نظامیه	4	UserPOS
اعضای	42	UserPOS
دانش	44	UserPOS
روشنفکران	1	UserPOS
مسئولیتی	8	UserPOS
مختصات	3	UserPOS
ترسوندی	18	UserPOS
نابودگر	1	UserPOS
سیگنال	17	UserPOS
منتشرش	2	UserPOS
مأموریت	16	UserPOS
بازداشته	5	UserPOS
شرمن	7	UserPOS
میدین	18	UserPOS
بازجویی	39	UserPOS
میهمانان	2	UserPOS
محفظه	3	UserPOS
رمز	51	UserPOS
سرپیچی	13	UserPOS
حقوق	29	UserPOS
بشر	31	UserPOS
ویرانگر	4	UserPOS
اصطلاحی	3	UserPOS
زمینی	52	UserPOS
اسمی	28	UserPOS
سوزانم	1	UserPOS
نمیخواستی	2	UserPOS
کسیه	32	UserPOS
باهام	48	UserPOS
گالاکتوس	1	UserPOS
مشتاق	13	UserPOS
موثر	13	UserPOS
اندامها	2	UserPOS
نابودگری	2	UserPOS
هدایتگر	2	UserPOS
نوره	1	UserPOS
نگهبان	57	UserPOS
حضور	36	UserPOS
منطقیه	13	UserPOS
هیگر	2	UserPOS
کشونده	6	UserPOS
حقیقتش	3	UserPOS
طوریم	1	UserPOS
اجتیاج	1	UserPOS
قدرتش	18	UserPOS
آگاهه	2	UserPOS
اونجان	12	UserPOS
رین	22	UserPOS
نبریم	1	UserPOS
فرانکی	13	UserPOS
بوم	18	UserPOS
قانونیه	16	UserPOS
همی	5	UserPOS
تولید	43	UserPOS
موتورهای	4	UserPOS
احتراق	1	UserPOS
خلبانی	3	UserPOS
دشمنان	17	UserPOS
جاهاست	4	UserPOS
کهکشانی	1	UserPOS
چینه	5	UserPOS
نورین	4	UserPOS
شناختند	1	UserPOS
مجبورت	6	UserPOS
بخشنده	10	UserPOS
آسون	42	UserPOS
جداش	6	UserPOS
سواریه	2	UserPOS
بچرخیم	3	UserPOS
صادر	12	UserPOS
قدرتمنده	1	UserPOS
بگیرمش	3	UserPOS
طوریت	10	UserPOS
خطایی	5	UserPOS
یکدیگر	24	UserPOS
میارین	5	UserPOS
ببوسی	5	UserPOS
بندازم	48	UserPOS
شان	67	UserPOS
دوستته	1	UserPOS
مسیله	4	UserPOS
اد	62	UserPOS
خوشنم	1	UserPOS
میبودیم	1	UserPOS
مردشورتو	2	UserPOS
ببرن	12	UserPOS
تعجبی	7	UserPOS
ایهام	1	UserPOS
کارارو	8	UserPOS
معنییش	1	UserPOS
تدارم	1	UserPOS
آقایون	146	UserPOS
نمیخورین	1	UserPOS
سهمیتونو	1	UserPOS
دوستا	3	UserPOS
داف	7	UserPOS
سینما	13	UserPOS
میبرم	39	UserPOS
نمییاد	1	UserPOS
جشن	104	UserPOS
بیسکویت	3	UserPOS
خوکی	10	UserPOS
وینچستر	10	UserPOS
بگزرونیم	1	UserPOS
مامانشو	2	UserPOS
مامانت	33	UserPOS
نرفتی	9	UserPOS
شبیهش	3	UserPOS
مامانمو	3	UserPOS
لیز	28	UserPOS
موافقم	31	UserPOS
بازیکن	7	UserPOS
جلویی	9	UserPOS
دیشبم	1	UserPOS
یوده	1	UserPOS
تقطیره	1	UserPOS
اده	1	UserPOS
نیگاش	1	UserPOS
پیت	18	UserPOS
پولی	51	UserPOS
لباسه	1	UserPOS
پفک	5	UserPOS
میفروختی	1	UserPOS
کالج	49	UserPOS
دبستان	2	UserPOS
بپرم	7	UserPOS
مزست	5	UserPOS
ادای	21	UserPOS
اورانگوتان	1	UserPOS
نمکه	2	UserPOS
موندیم	16	UserPOS
آبمیوه	4	UserPOS
خوردیمو	1	UserPOS
پلی	7	UserPOS
استیشین	1	UserPOS
خونشون	16	UserPOS
آها	16	UserPOS
خشابتو	1	UserPOS
اممم	8	UserPOS
ازاونجاییکه	1	UserPOS
نودل	2	UserPOS
ابالز	1	UserPOS
تویه	23	UserPOS
یدونه	9	UserPOS
انری	3	UserPOS
پیام	51	UserPOS
اونقدرا	5	UserPOS
کاغذ	36	UserPOS
نوشتن	31	UserPOS
کاریو	4	UserPOS
نخندی	2	UserPOS
نمیخندم	2	UserPOS
تستت	3	UserPOS
هوی	4	UserPOS
کوری	7	UserPOS
امگا	1	UserPOS
کاوشگر	1	UserPOS
نلسون	60	UserPOS
آبجو	38	UserPOS
نمیخری	1	UserPOS
زوده	14	UserPOS
اسلومن	1	UserPOS
نیومده	26	UserPOS
مسلویت	1	UserPOS
شریک	40	UserPOS
نول	1	UserPOS
هنری	37	UserPOS
اسلو	1	UserPOS
بلکه	75	UserPOS
والکمن	1	UserPOS
سوپرمن	5	UserPOS
میت	1	UserPOS
تلفنها	8	UserPOS
خواموش	3	UserPOS
گردهماییه	2	UserPOS
بابابزرگ	1	UserPOS
رضای	15	UserPOS
سالمه	17	UserPOS
کارایی	32	UserPOS
پکیج	1	UserPOS
دیجیتال	3	UserPOS
عرضه	19	UserPOS
کانالهای	1	UserPOS
احتیاجتون	1	UserPOS
کانالها	1	UserPOS
مشتریهام	1	UserPOS
پدرته	5	UserPOS
بابای	23	UserPOS
ناپدری	2	UserPOS
فیلیپ	16	UserPOS
بازدید	15	UserPOS
ماهانه	4	UserPOS
گلهایی	1	UserPOS
بوته	2	UserPOS
حراجی	8	UserPOS
منتظرتیم	4	UserPOS
اجتماعیه	2	UserPOS
چجوریاست	2	UserPOS
اولا	7	UserPOS
ناپدریه	1	UserPOS
دوما	5	UserPOS
اورژانسی	4	UserPOS
خریدن	18	UserPOS
اورژانسیه	4	UserPOS
نویل	41	UserPOS
اجتماعیم	1	UserPOS
شخصیم	3	UserPOS
پیامم	2	UserPOS
آهان	29	UserPOS
ردیفه	8	UserPOS
ساهت	1	UserPOS
اونجاییم	4	UserPOS
ادره	2	UserPOS
مرکزی	34	UserPOS
مادرتونه	1	UserPOS
سالام	1	UserPOS
آی	87	UserPOS
تنهای	4	UserPOS
نوی	3	UserPOS
نکشی	5	UserPOS
یونان	19	UserPOS
غوغا	4	UserPOS
گزاشت	1	UserPOS
خودکاره	2	UserPOS
بلادی	1	UserPOS
کنتاکی	3	UserPOS
عیالواره	1	UserPOS
پورن	6	UserPOS
استار	7	UserPOS
لیته	1	UserPOS
مافیای	2	UserPOS
لندنه	10	UserPOS
ال	28	UserPOS
سگا	4	UserPOS
برنی	8	UserPOS
یادگار	6	UserPOS
مرتبطه	1	UserPOS
هیمشیه	1	UserPOS
ترکیدم	1	UserPOS
بیس	5	UserPOS
پارش	2	UserPOS
واستا	12	UserPOS
شنبست	1	UserPOS
یکشبه	1	UserPOS
لعنتیه	10	UserPOS
اینهمه	29	UserPOS
اعصاب	17	UserPOS
حیاطه	4	UserPOS
خوردی	40	UserPOS
نخورین	4	UserPOS
بلندش	16	UserPOS
بشینیم	11	UserPOS
ببندم	14	UserPOS
آت	2	UserPOS
آشغال	124	UserPOS
امممم	2	UserPOS
باران	13	UserPOS
رزهای	1	UserPOS
سید	24	UserPOS
افزایش	35	UserPOS
نمیرین	4	UserPOS
مطمینی	12	UserPOS
گاز	109	UserPOS
فیلیپو	1	UserPOS
تکلیف	4	UserPOS
میخوریم	14	UserPOS
برمیداریم	1	UserPOS
دستشویی	54	UserPOS
میگردونیم	2	UserPOS
گشنه	5	UserPOS
نمیشد	19	UserPOS
پارک	58	UserPOS
صداشو	15	UserPOS
تان	9	UserPOS
عالمه	35	UserPOS
کشیدی	22	UserPOS
بردنه	3	UserPOS
جاییکه	9	UserPOS
بمونیم	41	UserPOS
برنامت	1	UserPOS
گواهینامه	9	UserPOS
دیوید	154	UserPOS
دیکه	4	UserPOS
خبرا	12	UserPOS
پلوغی	1	UserPOS
دای	3	UserPOS
ایشون	75	UserPOS
بابایه	2	UserPOS
همینطورم	3	UserPOS
میشناسن	5	UserPOS
درای	1	UserPOS
مناسبی	15	UserPOS
رفتنه	11	UserPOS
دیدمت	41	UserPOS
نشی	12	UserPOS
خونسرد	49	UserPOS
حالشون	16	UserPOS
فیلیپه	1	UserPOS
فقل	3	UserPOS
میفتیم	4	UserPOS
چجوری	49	UserPOS
نمیتوینم	1	UserPOS
باباتو	3	UserPOS
میتوینم	1	UserPOS
میبنی	2	UserPOS
آرهواقعا	1	UserPOS
میگزره	2	UserPOS
همدیگرو	14	UserPOS
کروکودیل	1	UserPOS
نزدیکشیم	1	UserPOS
مبشه	1	UserPOS
فامیلهات	1	UserPOS
آنتیگوا	1	UserPOS
نیفتاده	18	UserPOS
پبش	1	UserPOS
چیزایه	4	UserPOS
یون	15	UserPOS
خبراچیکا	1	UserPOS
امم	5	UserPOS
پارسال	29	UserPOS
امسال	19	UserPOS
مارکه	3	UserPOS
مامانم	48	UserPOS
داییم	5	UserPOS
حجالت	1	UserPOS
میرین	28	UserPOS
اونوره	2	UserPOS
نردست	1	UserPOS
میون	11	UserPOS
مطمینم	8	UserPOS
دورو	29	UserPOS
نرد	1	UserPOS
جاشون	10	UserPOS
وایسن	4	UserPOS
جانم	3	UserPOS
احساساتت	12	UserPOS
بزارین	44	UserPOS
ببنیم	2	UserPOS
نمایشگاه	11	UserPOS
العداش	1	UserPOS
سودمنده	1	UserPOS
آپارتمان	52	UserPOS
میموندیم	1	UserPOS
نموندی	3	UserPOS
بخاطره	5	UserPOS
ووو	16	UserPOS
جاتونو	1	UserPOS
خودتونو	9	UserPOS
بجنبونبن	1	UserPOS
یانه	3	UserPOS
بیخیالی	1	UserPOS
عینه	2	UserPOS
باخته	2	UserPOS
باربارا	8	UserPOS
هوق	4	UserPOS
سوگوار	2	UserPOS
اندوهگینه	1	UserPOS
چجوریه	6	UserPOS
خواران	2	UserPOS
دوسه	1	UserPOS
اونجایین	1	UserPOS
صداتو	30	UserPOS
میشنون	5	UserPOS
قریب	14	UserPOS
میدونن	23	UserPOS
ببینمشون	7	UserPOS
بشکن	5	UserPOS
بیپناه	1	UserPOS
نیاوردی	10	UserPOS
درگیر	44	UserPOS
عمرمو	6	UserPOS
کارا	55	UserPOS
میگفتی	27	UserPOS
یالایالاخودشه	1	UserPOS
بیرن	3	UserPOS
اکبیر	1	UserPOS
خاصیت	5	UserPOS
خوشه	2	UserPOS
غدای	2	UserPOS
متحرکم	1	UserPOS
بخورین	16	UserPOS
دقیقست	2	UserPOS
مهر	27	UserPOS
موم	15	UserPOS
حفاظ	1	UserPOS
چراغ	73	UserPOS
برقا	4	UserPOS
جامون	8	UserPOS
فعالم	1	UserPOS
چراغی	2	UserPOS
امادگی	2	UserPOS
مسیولیت	4	UserPOS
ندارین	22	UserPOS
بزاره	25	UserPOS
نمیزاره	7	UserPOS
اتکا	6	UserPOS
ایدش	1	UserPOS
پادگان	18	UserPOS
نفوذ	49	UserPOS
ناپذیره	12	UserPOS
بگردم	16	UserPOS
میبندیم	4	UserPOS
چیپس	11	UserPOS
باواریا	5	UserPOS
پشته	13	UserPOS
کویچک	1	UserPOS
خاطره	60	UserPOS
آورد	72	UserPOS
تری	43	UserPOS
بادام	11	UserPOS
تیتان	2	UserPOS
یدفعه	4	UserPOS
ودکای	1	UserPOS
دوبل	2	UserPOS
بگییرش	1	UserPOS
بارابار	1	UserPOS
خوشمیگزرونیم	1	UserPOS
نیبل	1	UserPOS
مینی	9	UserPOS
چدر	1	UserPOS
تولت	1	UserPOS
پیکل	1	UserPOS
قطعه	31	UserPOS
نداده	22	UserPOS
وگور	1	UserPOS
گولشون	3	UserPOS
زیادم	5	UserPOS
پوششمون	1	UserPOS
یکمی	22	UserPOS
گرمه	25	UserPOS
کولز	1	UserPOS
خواموشه	1	UserPOS
شاهکارتو	1	UserPOS
اورانگاتون	1	UserPOS
ببنین	3	UserPOS
بخندیم	4	UserPOS
نمایشی	2	UserPOS
نیومد	18	UserPOS
چراغای	1	UserPOS
فیوز	1	UserPOS
چراغا	6	UserPOS
جامونو	3	UserPOS
فیوزای	1	UserPOS
سادست	10	UserPOS
دورشون	3	UserPOS
نههههه	1	UserPOS
دایان	8	UserPOS
مامانو	10	UserPOS
موسیقی	69	UserPOS
بردارین	8	UserPOS
ککتل	2	UserPOS
مولوتف	1	UserPOS
شعله	15	UserPOS
فروزان	2	UserPOS
بعدم	3	UserPOS
پرتش	12	UserPOS
بلیارد	1	UserPOS
سوییچ	2	UserPOS
فیوزها	2	UserPOS
روشنه	19	UserPOS
اوواواوا	1	UserPOS
طلبم	1	UserPOS
خواهرش	23	UserPOS
بیست	86	UserPOS
فشنگ	11	UserPOS
راسل	5	UserPOS
بقای	3	UserPOS
همکاریه	1	UserPOS
تحسین	21	UserPOS
تگری	1	UserPOS
نمگم	1	UserPOS
واقعیشه	1	UserPOS
بمونین	31	UserPOS
پرش	19	UserPOS
سربارتون	1	UserPOS
میکننی	1	UserPOS
باربار	1	UserPOS
طاقت	19	UserPOS
بابت	49	UserPOS
چیکاری	1	UserPOS
بااین	3	UserPOS
مامانمه	2	UserPOS
آدمخواره	1	UserPOS
نکته	51	UserPOS
نمیومده	2	UserPOS
نمیکردی	15	UserPOS
لیزی	24	UserPOS
میگزروندی	1	UserPOS
احساسات	47	UserPOS
خودبزرگ	1	UserPOS
حسابدار	2	UserPOS
کرایه	12	UserPOS
چارلتون	2	UserPOS
هستون	3	UserPOS
شبیهشی	1	UserPOS
سخنرانم	1	UserPOS
الافی	1	UserPOS
آدمخوار	3	UserPOS
آ	33	UserPOS
بازیو	1	UserPOS
تصورشم	2	UserPOS
تاوانشو	3	UserPOS
موافقیم	2	UserPOS
خودکشیه	2	UserPOS
احمقانست	7	UserPOS
ناکجا	3	UserPOS
آباد	3	UserPOS
نخواست	4	UserPOS
فورا	57	UserPOS
دیان	4	UserPOS
معدرت	1	UserPOS
نهنه	7	UserPOS
ملتف	1	UserPOS
نگهشون	8	UserPOS
ناله	11	UserPOS
پارچه	19	UserPOS
فشنگها	1	UserPOS
کجان	42	UserPOS
بارن	1	UserPOS
اواو	1	UserPOS
بییرون	1	UserPOS
منظورا	1	UserPOS
ینه	1	UserPOS
خیابونو	1	UserPOS
افتادیم	20	UserPOS
نخورم	3	UserPOS
مسولیت	1	UserPOS
واستن	1	UserPOS
تاشونو	1	UserPOS
جارو	15	UserPOS
توم	2	UserPOS
نکشیدم	1	UserPOS
نکشیده	4	UserPOS
گزاشتی	2	UserPOS
گزشته	2	UserPOS
بدلی	3	UserPOS
نمیگم	33	UserPOS
کندتون	1	UserPOS
نمیخوایش	1	UserPOS
آشغالم	3	UserPOS
نتاسفم	1	UserPOS
کشیدم	37	UserPOS
ایرادی	32	UserPOS
نمک	27	UserPOS
تکرار	68	UserPOS
بگزره	1	UserPOS
حاضره	10	UserPOS
آدمخوارا	1	UserPOS
روبروتونن	1	UserPOS
بخواین	20	UserPOS
دوتایین	2	UserPOS
انریکه	1	UserPOS
اجساد	7	UserPOS
آدمخواران	1	UserPOS
کابوس	50	UserPOS
فهمیدیم	18	UserPOS
کندن	9	UserPOS
داغون	50	UserPOS
مغز	47	UserPOS
بنیان	2	UserPOS
خیریه	7	UserPOS
متحرک	24	UserPOS
غریزه	11	UserPOS
اولیشون	3	UserPOS
ندادن	5	UserPOS
پرسنل	4	UserPOS
آل	7	UserPOS
شوهره	2	UserPOS
حلقم	1	UserPOS
میخوابی	3	UserPOS
میخوابم	5	UserPOS
نمیفهمند	3	UserPOS
محققیق	1	UserPOS
ویروس	94	UserPOS
میمونهایی	1	UserPOS
زها	1	UserPOS
فونیکس	3	UserPOS
رولت	2	UserPOS
یکمیم	1	UserPOS
یعدم	1	UserPOS
میخوابیم	3	UserPOS
کتری	1	UserPOS
قند	11	UserPOS
باحال	32	UserPOS
نیروها	8	UserPOS
اف	59	UserPOS
تمامی	43	UserPOS
کمیته	16	UserPOS
همونطوریکه	3	UserPOS
اطلاعتون	4	UserPOS
حدود	98	UserPOS
سرکرده	1	UserPOS
مافیا	8	UserPOS
سازماندهی	4	UserPOS
شرکای	1	UserPOS
بطوریکه	2	UserPOS
متوسط	6	UserPOS
پایه	46	UserPOS
بشناسیم	9	UserPOS
نماییم	1	UserPOS
رؤسا	1	UserPOS
شرکاء	2	UserPOS
ویدئو	9	UserPOS
کالیبر	7	UserPOS
مفت	4	UserPOS
بروگمشو	3	UserPOS
بالاست	26	UserPOS
خوابه	16	UserPOS
دیاکوری	1	UserPOS
افسر	58	UserPOS
مشروطت	1	UserPOS
نیاین	2	UserPOS
شاکی	7	UserPOS
مادرجنده	28	UserPOS
تحقیر	18	UserPOS
عموته	1	UserPOS
فامیله	2	UserPOS
معتاده	4	UserPOS
حالیش	1	UserPOS
بریدن	12	UserPOS
سائول	1	UserPOS
کلم	1	UserPOS
بکشمش	10	UserPOS
بکنن	37	UserPOS
مشروط	10	UserPOS
ضمانتم	1	UserPOS
ملغی	1	UserPOS
محاکمه	46	UserPOS
پرونده	106	UserPOS
ریکو	14	UserPOS
متهمت	2	UserPOS
مادامیکه	5	UserPOS
حکومت	48	UserPOS
علیهت	2	UserPOS
موچاس	1	UserPOS
گراسیاس	2	UserPOS
همونجایی	11	UserPOS
بیصدا	1	UserPOS
جنتلمن	7	UserPOS
سکوت	20	UserPOS
نتونی	12	UserPOS
داینورس	2	UserPOS
ریزو	1	UserPOS
موکلتون	3	UserPOS
خرید	60	UserPOS
توزیع	5	UserPOS
مخدر	48	UserPOS
میفتی	7	UserPOS
هلفتونی	1	UserPOS
سیلوستر	3	UserPOS
حریم	5	UserPOS
تنزل	1	UserPOS
نمیستم	1	UserPOS
عنت	1	UserPOS
جر	10	UserPOS
سیلوستره	3	UserPOS
میشناسیم	12	UserPOS
وصلی	1	UserPOS
وایستادی	4	UserPOS
تخمام	2	UserPOS
عن	3	UserPOS
پری	23	UserPOS
توالت	14	UserPOS
بنشینی	4	UserPOS
ببرین	26	UserPOS
سرده	35	UserPOS
واو	40	UserPOS
جیولیانی	1	UserPOS
کچاپ	3	UserPOS
الف	14	UserPOS
استیک	6	UserPOS
کوکتل	3	UserPOS
میگو	1	UserPOS
چپوندش	1	UserPOS
باورت	23	UserPOS
لزومی	9	UserPOS
شراب	66	UserPOS
وکیلت	5	UserPOS
وکیلم	10	UserPOS
کیرخور	2	UserPOS
خلاصه	24	UserPOS
راهنمای	13	UserPOS
منهتن	9	UserPOS
چهارده	9	UserPOS
قمار	23	UserPOS
اخاذی	10	UserPOS
پارساله	1	UserPOS
مشاور	9	UserPOS
چرندیاته	1	UserPOS
چرند	10	UserPOS
زیردست	1	UserPOS
دوستات	27	UserPOS
چرندیات	10	UserPOS
نمیبافیم	1	UserPOS
لوچس	2	UserPOS
نیوجرسی	5	UserPOS
گیرانداختیم	1	UserPOS
نوارها	9	UserPOS
ویدئوهای	1	UserPOS
ساختمونها	3	UserPOS
میخزن	1	UserPOS
پسرعموی	18	UserPOS
لعنتیت	21	UserPOS
کامپانیا	19	UserPOS
فامیل	26	UserPOS
دوستایی	1	UserPOS
بتونن	26	UserPOS
شهادت	45	UserPOS
محکومیتت	4	UserPOS
دوستی	42	UserPOS
خونواده	29	UserPOS
برونو	5	UserPOS
لت	1	UserPOS
پار	1	UserPOS
نتونسته	12	UserPOS
بکشنت	1	UserPOS
چمدون	7	UserPOS
لوکچسیس	1	UserPOS
برونوها	2	UserPOS
لوکچزیز	1	UserPOS
تاکسی	55	UserPOS
پرروی	1	UserPOS
گینه	5	UserPOS
درنیفت	1	UserPOS
هفتاد	4	UserPOS
‌	806	UserPOS
متهما	1	UserPOS
دادستان	6	UserPOS
علی	11	UserPOS
البدل	1	UserPOS
منصفه	48	UserPOS
مواردی	5	UserPOS
لعنتیها	2	UserPOS
بخرینشون	1	UserPOS
نباختم	1	UserPOS
مطئنم	2	UserPOS
باختم	5	UserPOS
زندگیتون	40	UserPOS
عشقه	7	UserPOS
تیغاله	1	UserPOS
عنو	1	UserPOS
کایرنی	11	UserPOS
فانکولو	1	UserPOS
ساختن	31	UserPOS
خاطرش	25	UserPOS
کیرم	9	UserPOS
مشتمه	1	UserPOS
پیادم	1	UserPOS
شصت	7	UserPOS
لعنیت	1	UserPOS
گورت	12	UserPOS
